Signal1,Signal2,Signal3,R,H,O
357.6815858,5.412794344,-395.8658134,-9.64e-06,5.0,45.0
358.0895322,5.240380397,-395.9151812,-7.19e-06,5.0,45.0
358.5442163,5.147861778,-395.9421577,-2.69e-06,5.0,45.0
358.9326826,5.097320892,-396.0043782,-7.78e-06,5.0,45.0
359.0766415,5.075442475,-396.1883949,-8.53e-06,5.0,45.0
359.0786205,4.870637893,-396.5674772,-8.53e-06,5.0,45.0
359.0878521,4.558434934,-397.1071452,-5.22e-06,5.0,45.0
359.4731956,4.290106902,-397.8144745,-3.82e-06,5.0,45.0
360.2619369,3.882684503,-398.9170544,-3.28e-06,5.0,45.0
361.0661489,3.375983152,-400.3002743,-6.25e-06,5.0,45.0
361.8660484,3.021339678,-401.6230845,-6.93e-06,5.0,45.0
362.6642428,2.787498841,-402.869269,-4.92e-06,5.0,45.0
363.3153873,2.61464392,-404.1675647,-4.92e-06,5.0,45.0
363.9036676,2.612073805,-405.4226888,-4e-06,5.0,45.0
364.7054539,2.738197621,-406.5349026,-3.02e-06,5.0,45.0
365.781742,2.893102543,-407.4918086,-4.54e-06,5.0,45.0
366.8264284,3.104548667,-408.3416366,-6.31e-06,5.0,45.0
367.7567562,3.304142337,-409.2999608,-2.11e-06,5.0,45.0
368.7533508,3.284790683,-410.3894834,-1.78e-06,5.0,45.0
369.7360586,2.919177173,-411.4677868,-2.13e-06,5.0,45.0
370.472997,2.414291312,-412.3402909,-2.13e-06,5.0,45.0
370.9671362,2.01400563,-412.8679504,-4.19e-06,5.0,45.0
371.4184031,1.690093632,-413.233333,-4.69e-06,5.0,45.0
371.7523935,1.442400227,-413.5770755,-1.71e-06,5.0,45.0
371.900608,1.191879168,-413.935673,-4.37e-06,5.0,45.0
372.0838295,0.851559643,-414.397941,-3.61e-06,5.0,45.0
372.3098361,0.526578037,-414.8593346,-1.32e-06,5.0,45.0
372.5116885,0.249772737,-415.1641885,-3.41e-06,5.0,45.0
372.6377419,0.058839802,-415.2682657,-3.41e-06,5.0,45.0
372.6668093,-0.114452001,-415.1579053,-2.19e-06,5.0,45.0
372.7562598,-0.471512035,-414.8486462,-5.1e-06,5.0,45.0
372.8148211,-1.003107548,-414.488647,-1.52e-06,5.0,45.0
372.8396803,-1.615750471,-414.3481631,-2.27e-06,5.0,45.0
373.1300945,-2.109538731,-414.7449425,-4.8e-06,5.0,45.0
373.6835231,-2.198740902,-415.5669947,-2.23e-06,5.0,45.0
374.4041725,-1.974431617,-416.5159334,-2.23e-06,5.0,45.0
375.2715824,-1.809274313,-417.7134789,-2.12e-06,5.0,45.0
376.2290684,-1.883280579,-419.1535319,-3.36e-06,5.0,45.0
377.3104172,-1.980428392,-420.5997045,-2.72e-06,5.0,45.0
378.4752333,-1.823369772,-421.9179739,-3.5e-06,5.0,45.0
379.6379684,-1.559828846,-423.2159492,-5.36e-07,5.0,45.0
380.7509636,-1.558510764,-424.5990859,-2.49e-06,5.0,45.0
381.7054283,-1.756216927,-425.8757565,-1.04e-06,5.0,45.0
382.4961688,-1.827171069,-426.868954,-1.04e-06,5.0,45.0
383.2287034,-1.840232747,-427.6276152,-2.33e-06,5.0,45.0
383.7555875,-1.983195038,-428.1005286,-1.98e-06,5.0,45.0
383.9772943,-2.255786711,-428.1057069,5.57e-08,5.0,45.0
384.1581131,-2.576591852,-427.8213076,-3.31e-06,5.0,45.0
384.4817216,-2.851231024,-427.599889,-1.89e-06,5.0,45.0
384.8812772,-2.90937104,-427.4946885,-1.48e-06,5.0,45.0
385.1268917,-2.693804464,-427.4177722,-1.48e-06,5.0,45.0
385.1793117,-2.598439386,-427.207559,-2.21e-06,5.0,45.0
385.2572585,-2.945273811,-426.8671635,7.87e-07,5.0,45.0
385.4418797,-3.454119039,-426.7684186,-9.75e-07,5.0,45.0
385.7180349,-3.810194659,-427.1037069,-2.02e-06,5.0,45.0
386.1102716,-4.1620302,-427.752578,-1.87e-06,5.0,45.0
386.731135,-4.675551179,-428.6260928,-1.71e-06,5.0,45.0
387.5098709,-5.33946228,-429.5560008,-6.34e-07,5.0,45.0
388.2438571,-6.170363209,-430.4050931,-6.34e-07,5.0,45.0
388.9830426,-6.967425689,-431.1806839,-1.45e-06,5.0,45.0
389.7981733,-7.516222379,-431.9589574,-3.04e-06,5.0,45.0
390.6478752,-7.870121649,-432.9181134,1.16e-06,5.0,45.0
391.5323566,-7.904963539,-434.0507724,-1.26e-06,5.0,45.0
392.4348631,-7.632473864,-435.2905492,-1.3e-06,5.0,45.0
393.2817919,-7.428072369,-436.5308227,-1.3e-06,5.0,45.0
393.9734658,-7.48561202,-437.5375933,-4.53e-06,5.0,45.0
394.4657506,-7.663773713,-438.3333048,-4.53e-06,5.0,45.0
395.0533436,-7.728998587,-439.1481803,7.94e-07,5.0,45.0
395.9691539,-7.591665772,-440.0869463,-1.21e-06,5.0,45.0
396.8526824,-7.350529044,-440.8592927,-7.17e-07,5.0,45.0
397.3884545,-7.211005738,-441.0816267,-2.19e-06,5.0,45.0
397.7223695,-7.284356749,-440.8495181,-1.18e-07,5.0,45.0
397.9034808,-7.502143869,-440.5690922,-2.28e-06,5.0,45.0
397.8074589,-7.810491101,-440.5141719,-2.28e-06,5.0,45.0
397.5874917,-8.26905272,-440.5992539,-4.49e-06,5.0,45.0
397.5293107,-8.868597939,-440.6764488,-5.76e-06,5.0,45.0
397.5783701,-9.489338287,-440.7242782,-1.59e-06,5.0,45.0
397.5762503,-9.972878519,-440.7181908,-1.75e-06,5.0,45.0
397.6648334,-10.26411899,-440.8063319,-1.32e-06,5.0,45.0
397.9441191,-10.4719049,-441.1716997,-2.3e-06,5.0,45.0
398.3855467,-10.65082938,-441.8468895,-6.27e-08,5.0,45.0
398.9844433,-10.75581111,-442.6155258,-6.27e-08,5.0,45.0
399.7926545,-10.8183399,-443.2196166,-3.7e-06,5.0,45.0
400.8270109,-10.93437381,-443.8428097,-2.11e-06,5.0,45.0
401.8291209,-11.07030634,-444.670567,1.75e-06,5.0,45.0
402.6849284,-11.21745186,-445.6287651,-1.76e-06,5.0,45.0
403.4437678,-11.4650142,-446.7072479,-1.98e-06,5.0,45.0
404.1043524,-11.70351842,-447.9333386,-1.79e-06,5.0,45.0
404.6655707,-11.83021242,-449.2982036,-1.82e-06,5.0,45.0
405.1441991,-11.95769264,-450.4758623,-1.82e-06,5.0,45.0
405.5587691,-12.15789008,-451.1213435,-1.94e-06,5.0,45.0
405.8066638,-12.3470982,-451.6507343,-3.9e-06,5.0,45.0
405.8676647,-12.37684036,-452.4173744,-1.67e-06,5.0,45.0
405.8375623,-12.24552406,-453.1618221,-3.18e-06,5.0,45.0
405.7901258,-12.12374395,-453.6477469,-3.76e-07,5.0,45.0
405.7208828,-12.09138427,-453.7654167,-6.62e-07,5.0,45.0
405.58741,-12.06164415,-453.6734148,-6.62e-07,5.0,45.0
405.3890856,-11.83339772,-453.6109212,-7.94e-07,5.0,45.0
405.2459632,-11.41212566,-453.5653407,1.04e-06,5.0,45.0
405.2122619,-11.02319972,-453.2964962,6.96e-09,5.0,45.0
405.3531313,-10.73992254,-452.7962186,-1.51e-06,5.0,45.0
405.7155717,-10.83213102,-452.5930859,-2.44e-07,5.0,45.0
406.0708986,-11.52349122,-452.8890338,2.72e-07,5.0,45.0
406.4035012,-12.48440918,-453.3250812,-1.35e-06,5.0,45.0
406.9220004,-13.39209772,-453.734504,-1.35e-06,5.0,45.0
407.667774,-14.11701502,-454.0750964,-3.06e-06,5.0,45.0
408.6286231,-14.64868961,-454.3485239,-1.47e-06,5.0,45.0
409.6662434,-15.13540605,-454.9569815,-6.55e-07,5.0,45.0
410.5684847,-15.62415026,-456.1835498,-2.36e-06,5.0,45.0
411.3156969,-16.13919162,-457.7369312,-2.03e-06,5.0,45.0
411.9743477,-16.77110608,-459.2568119,5.43e-07,5.0,45.0
412.7215492,-17.42363441,-460.6594831,5.43e-07,5.0,45.0
413.5522613,-17.91092285,-461.9256913,-7.87e-07,5.0,45.0
414.2227628,-18.18068649,-462.9204521,-7.17e-07,5.0,45.0
414.7913679,-18.2376391,-463.7104646,-1.11e-07,5.0,45.0
415.4536994,-18.13378288,-464.5453734,6.68e-07,5.0,45.0
416.137173,-17.84633422,-465.3991333,1.04e-06,5.0,45.0
416.6006247,-17.38746606,-466.0437734,-9.12e-07,5.0,45.0
416.8174103,-16.95831685,-466.3574361,3.41e-07,5.0,45.0
416.9981827,-16.76301731,-466.3120897,3.41e-07,5.0,45.0
417.1130461,-16.77718444,-465.8433837,-1.33e-06,5.0,45.0
416.9929426,-16.73527757,-465.1242597,-4.18e-08,5.0,45.0
416.7938665,-16.67166045,-464.556926,2.37e-07,5.0,45.0
416.5669819,-16.72545046,-464.2022886,-1.67e-06,5.0,45.0
416.1899369,-16.70384116,-463.8370196,-1.23e-06,5.0,45.0
415.84852,-16.5821177,-463.5421642,-1.52e-06,5.0,45.0
415.7600166,-16.44769122,-463.5585312,2.92e-07,5.0,45.0
416.0015954,-16.15751561,-463.9799488,2.92e-07,5.0,45.0
416.5868418,-15.74381259,-464.8391157,-8.5e-07,5.0,45.0
417.3652727,-15.52936056,-466.0854353,-9.05e-08,5.0,45.0
418.0861003,-15.67878013,-467.5799131,1.11e-06,5.0,45.0
418.6504965,-16.11073295,-469.1575319,-2.79e-08,5.0,45.0
419.1423695,-16.79273645,-470.6106123,-1.18e-06,5.0,45.0
419.6585791,-17.68696131,-471.7951884,-1.34e-06,5.0,45.0
420.1582833,-18.53761543,-472.7947368,-1.34e-06,5.0,45.0
420.6294251,-19.09469428,-473.6994204,-2.52e-06,5.0,45.0
421.3166898,-19.45290077,-474.4878624,6.48e-07,5.0,45.0
422.2470904,-19.87531035,-475.050454,-3.17e-06,5.0,45.0
423.1435695,-20.45576872,-475.3056195,-1.46e-06,5.0,45.0
423.9139724,-21.08506649,-475.4716905,2.65e-07,5.0,45.0
424.5806421,-21.6359965,-475.7069665,1.57e-06,5.0,45.0
425.0280364,-22.05492758,-475.8201151,-1.16e-06,5.0,45.0
425.319557,-22.25454224,-475.6837588,-1.16e-06,5.0,45.0
425.7294063,-22.31637963,-475.4762674,-2.01e-06,5.0,45.0
426.2838819,-22.37173957,-475.3941809,5.78e-07,5.0,45.0
426.7360179,-22.36028628,-475.2646097,1.02e-06,5.0,45.0
426.8004113,-22.25568298,-474.9097558,-7.31e-07,5.0,45.0
426.6388073,-22.07566802,-474.5873284,-9.75e-07,5.0,45.0
426.5275577,-21.91439986,-474.5072591,-9.82e-07,5.0,45.0
426.3634838,-21.8169945,-474.7000882,-9.82e-07,5.0,45.0
426.3562666,-21.74333308,-475.3510706,1.95e-07,5.0,45.0
426.7465735,-21.70661253,-476.3859756,-5.78e-07,5.0,45.0
427.3108689,-21.78231535,-477.412674,-2.72e-07,5.0,45.0
427.8557846,-21.97322486,-478.470969,-5.5e-07,5.0,45.0
428.3717739,-22.11803693,-479.6801194,-1.87e-06,5.0,45.0
428.9633971,-22.18575059,-480.8434473,-2.85e-07,5.0,45.0
429.6637954,-22.31328379,-481.9887049,9.75e-08,5.0,45.0
430.3921975,-22.43732574,-483.2180909,9.75e-08,5.0,45.0
431.1978648,-22.30068481,-484.4129924,-2.91e-06,5.0,45.0
432.1835748,-22.02729513,-485.4511968,-1.38e-06,5.0,45.0
433.1951435,-21.80877973,-486.3728131,-1.92e-06,5.0,45.0
433.864444,-21.61057071,-487.3079253,3.48e-08,5.0,45.0
434.084105,-21.56565541,-488.1586827,7.94e-07,5.0,45.0
434.116362,-21.74862857,-488.4875786,9.68e-07,5.0,45.0
434.097497,-22.11955501,-488.2117783,1.63e-06,5.0,45.0
433.9904672,-22.55559182,-487.7220841,1.63e-06,5.0,45.0
433.8383521,-22.86151873,-487.4385338,4.18e-07,5.0,45.0
433.7203167,-23.05561607,-487.5217286,-3.85e-06,5.0,45.0
433.7163059,-23.20344834,-487.6853181,1.5e-06,5.0,45.0
433.8870959,-23.22331312,-487.7527892,-2.1e-06,5.0,45.0
434.2345875,-23.1708337,-487.7669851,-1.07e-06,5.0,45.0
434.6994524,-23.27003139,-487.8671076,-7.38e-07,5.0,45.0
435.2901068,-23.37062313,-488.0990446,-7.38e-07,5.0,45.0
435.9562424,-23.18495726,-488.088971,-2.85e-07,5.0,45.0
436.5200946,-22.92870035,-487.7440975,-2.92e-07,5.0,45.0
436.9156998,-22.84349778,-487.4470234,-1.29e-06,5.0,45.0
437.1771507,-22.89031339,-487.5086533,-1.63e-06,5.0,45.0
437.3605512,-23.09689062,-488.0976924,-1.79e-06,5.0,45.0
437.5547654,-23.49179835,-489.1303403,-8.7e-07,5.0,45.0
437.9718624,-23.91378842,-490.3891582,-1.16e-06,5.0,45.0
438.7367806,-24.14322492,-491.7303161,-1.16e-06,5.0,45.0
439.6911249,-24.25170555,-493.1200166,1.05e-06,5.0,45.0
440.6038205,-24.5150658,-494.5801589,-1.24e-06,5.0,45.0
441.2089254,-24.84789123,-496.0377663,-4.18e-08,5.0,45.0
441.4512737,-25.03935504,-497.2666989,-2.23e-07,5.0,45.0
441.5369333,-25.23613827,-497.9412425,-1.64e-06,5.0,45.0
441.5134647,-25.52433938,-498.0616088,-1.04e-06,5.0,45.0
441.4886102,-25.76500358,-498.1322018,1.04e-07,5.0,45.0
441.6411585,-25.87294251,-498.4740354,1.04e-07,5.0,45.0
441.7093301,-25.89726674,-498.7732943,-2.21e-06,5.0,45.0
441.5525895,-25.97541071,-498.8390617,-4.53e-07,5.0,45.0
441.5448918,-26.12291121,-498.8896309,-1.14e-06,5.0,45.0
441.7364431,-26.29863306,-498.9888548,-2.79e-08,5.0,45.0
441.8969582,-26.42353836,-499.0525841,-7.59e-07,5.0,45.0
441.9737017,-26.51785916,-498.992964,9.4e-07,5.0,45.0
442.0072333,-26.85846531,-498.8368929,9.4e-07,5.0,45.0
442.0412825,-27.26833864,-498.8560529,-2.99e-07,5.0,45.0
442.0100251,-27.45521353,-499.2632778,3.06e-06,5.0,45.0
442.0395559,-27.5168415,-499.9284515,1.23e-06,5.0,45.0
442.4096753,-27.40083466,-500.5690961,9.26e-07,5.0,45.0
443.0575538,-27.14637989,-501.1038419,4.11e-07,5.0,45.0
443.7012603,-26.84999488,-501.7715405,5.5e-07,5.0,45.0
444.3358837,-26.56067436,-502.8243224,2.92e-07,5.0,45.0
445.2432226,-26.51654902,-504.0692124,2.92e-07,5.0,45.0
446.4956507,-26.84550988,-505.1542336,-6.62e-07,5.0,45.0
447.7622517,-27.42277621,-506.1949689,-2.13e-06,5.0,45.0
448.7516207,-28.05438289,-507.2769439,-9.75e-08,5.0,45.0
449.4523938,-28.6154961,-508.1332239,-9.75e-08,5.0,45.0
449.8723739,-29.04801116,-508.7795507,-1.9e-06,5.0,45.0
450.011307,-29.22737552,-509.3886118,-3.76e-07,5.0,45.0
449.9525258,-29.14609912,-510.0018899,-3.76e-07,5.0,45.0
449.8382493,-29.01994608,-510.5083823,-1.48e-06,5.0,45.0
449.7438742,-28.94810827,-510.6334078,-2.28e-06,5.0,45.0
449.5684443,-28.85700204,-510.3947173,-3.74e-06,5.0,45.0
449.2740147,-28.72202061,-510.0278926,-1.36e-06,5.0,45.0
448.9709474,-28.62107278,-509.6536117,-4.53e-07,5.0,45.0
448.666765,-28.6049355,-509.3916713,-2.4e-06,5.0,45.0
448.4171447,-28.59542696,-509.1693577,-1.98e-06,5.0,45.0
448.3850057,-28.56849999,-508.8923602,-1.98e-06,5.0,45.0
448.4953546,-28.6460325,-508.689897,3.97e-07,5.0,45.0
448.5855973,-28.87385207,-508.5457911,7.24e-07,5.0,45.0
448.750727,-29.21617147,-508.5005483,-5.08e-07,5.0,45.0
449.0651641,-29.54688732,-508.7827587,-2.25e-06,5.0,45.0
449.4502112,-29.88895386,-509.3992663,1.15e-06,5.0,45.0
450.0022359,-30.3479458,-510.2122491,4.6e-07,5.0,45.0
450.763031,-30.7560283,-511.1799582,1.83e-06,5.0,45.0
451.617081,-31.05990421,-512.4034345,1.83e-06,5.0,45.0
452.4403351,-31.44785037,-513.8056708,1.11e-06,5.0,45.0
453.1742737,-31.96637782,-515.1493097,5.92e-07,5.0,45.0
453.9778827,-32.45616988,-516.3437363,-1.38e-06,5.0,45.0
454.7802464,-32.88996122,-517.2067686,-5.29e-07,5.0,45.0
455.3319637,-33.36978842,-517.7773133,-3.2e-07,5.0,45.0
455.7325585,-33.81643761,-518.2938254,-6.96e-09,5.0,45.0
456.0662013,-34.04294032,-518.6836175,-6.96e-09,5.0,45.0
456.2854241,-34.02600537,-518.9120198,-8.5e-07,5.0,45.0
456.5781023,-33.92658745,-519.0807388,1.46e-06,5.0,45.0
456.9968066,-33.82601752,-519.2344042,-8.36e-07,5.0,45.0
457.3113218,-33.64762762,-519.466923,-1.23e-06,5.0,45.0
457.4310461,-33.41129498,-519.8290944,-1.25e-07,5.0,45.0
457.3933087,-33.35257875,-520.2064142,-1.39e-08,5.0,45.0
457.3976904,-33.50595266,-520.4857735,-8.08e-07,5.0,45.0
457.4900287,-33.67517845,-520.6204446,-8.08e-07,5.0,45.0
457.4600928,-33.80056473,-520.7017596,-9.05e-07,5.0,45.0
457.4009546,-33.87146454,-520.9683196,-5.36e-07,5.0,45.0
457.47647,-33.8513574,-521.4990276,-1.95e-07,5.0,45.0
457.5965887,-33.77602107,-522.195581,-1.25e-07,5.0,45.0
457.7876814,-33.74695376,-523.0271947,-6.48e-07,5.0,45.0
458.2232092,-33.79901258,-523.9001788,-9.68e-07,5.0,45.0
458.7752304,-33.96504092,-524.5721012,-9.68e-07,5.0,45.0
459.2765064,-34.2053358,-525.1875396,6.34e-07,5.0,45.0
459.8092011,-34.38836623,-526.1144158,-9.68e-07,5.0,45.0
460.3795926,-34.47103361,-527.2426497,1.49e-06,5.0,45.0
461.0409318,-34.49687216,-528.355014,1.02e-06,5.0,45.0
461.954831,-34.56478965,-529.359865,-1.04e-06,5.0,45.0
462.9594013,-34.84413339,-530.0781932,-1.23e-06,5.0,45.0
463.8228422,-35.27856417,-530.4802086,1.46e-07,5.0,45.0
464.4772499,-35.49634554,-530.7841907,1.46e-07,5.0,45.0
464.7927838,-35.4247275,-531.0710817,-2.61e-06,5.0,45.0
464.7530039,-35.3106207,-531.1144026,6.27e-08,5.0,45.0
464.4939551,-35.21839751,-530.8412246,-9.89e-07,5.0,45.0
464.1600108,-34.97781669,-530.5030603,2.92e-07,5.0,45.0
463.8496792,-34.68631424,-530.2938074,-3.2e-07,5.0,45.0
463.5644237,-34.6857257,-530.1655921,3.83e-07,5.0,45.0
463.4558073,-34.97289723,-530.0531136,-1.33e-06,5.0,45.0
463.733828,-35.31395375,-529.8925234,-1.33e-06,5.0,45.0
464.2119255,-35.6790606,-529.92055,-1.47e-06,5.0,45.0
464.6242881,-36.13501445,-530.4182701,-5.57e-07,5.0,45.0
465.0344774,-36.4827568,-531.102861,-6.27e-08,5.0,45.0
465.5439131,-36.55559665,-531.7865991,-1.52e-06,5.0,45.0
466.0958447,-36.49777979,-532.5361755,-6.68e-07,5.0,45.0
466.6504205,-36.51930514,-533.5011762,-1.24e-06,5.0,45.0
467.1959469,-36.6166297,-534.7509194,-1.24e-06,5.0,45.0
467.7477093,-36.64870192,-535.9249555,-1.25e-07,5.0,45.0
468.283308,-36.67668265,-536.8842374,-2.16e-07,5.0,45.0
468.7582238,-36.82751613,-537.8244175,7.17e-07,5.0,45.0
469.2923058,-37.01899195,-538.811768,-3.04e-06,5.0,45.0
469.9221276,-37.18062755,-539.789863,-1.02e-06,5.0,45.0
470.5512012,-37.46045514,-540.5229617,1.64e-06,5.0,45.0
471.1923375,-37.78924311,-541.1578993,-1.69e-06,5.0,45.0
471.8034244,-37.92698854,-541.9587938,-1.69e-06,5.0,45.0
472.2984584,-37.99891533,-542.5952344,-5.57e-08,5.0,45.0
472.6865613,-38.14397182,-543.0511162,-5.22e-07,5.0,45.0
472.9277573,-38.31240119,-543.4956991,-4.39e-07,5.0,45.0
473.0868161,-38.50772084,-543.7150121,-2.09e-08,5.0,45.0
473.2990426,-38.65466645,-543.5740856,-9.96e-07,5.0,45.0
473.4478001,-38.757116,-543.2070508,4.32e-07,5.0,45.0
473.2826145,-39.03089131,-543.030664,4.32e-07,5.0,45.0
472.8573545,-39.50791757,-543.2006684,-1.12e-06,5.0,45.0
472.505107,-39.886661,-543.5511073,-6.2e-07,5.0,45.0
472.5254595,-40.14085957,-544.0868614,4.32e-07,5.0,45.0
472.9473409,-40.59581186,-544.8313595,6.68e-07,5.0,45.0
473.4453628,-41.24055904,-545.6761594,2.3e-07,5.0,45.0
473.9104953,-41.82099491,-546.4718671,-2.49e-06,5.0,45.0
474.4568979,-42.07651808,-547.0130731,-1.6e-07,5.0,45.0
475.0005496,-41.95565823,-547.3741293,-1.6e-07,5.0,45.0
475.4392071,-41.81714108,-547.9166468,-2.74e-06,5.0,45.0
475.9451116,-41.91350062,-548.6129776,-4.87e-07,5.0,45.0
476.6462372,-42.16954642,-549.2980633,-1.53e-06,5.0,45.0
477.2037679,-42.50580837,-549.9074262,-1.48e-06,5.0,45.0
477.4705423,-42.85853322,-550.368814,1.13e-06,5.0,45.0
477.7486752,-43.10195803,-550.7731589,-2.79e-06,5.0,45.0
478.2343583,-43.16549311,-551.0272564,3.69e-07,5.0,45.0
478.8746764,-43.14119023,-551.0990031,3.69e-07,5.0,45.0
479.4539402,-43.20135563,-551.2178676,-6.75e-07,5.0,45.0
479.7705535,-43.34601053,-551.3887577,9.61e-07,5.0,45.0
479.8458573,-43.38761506,-551.4689059,-1.39e-07,5.0,45.0
479.865169,-43.26318433,-551.5354269,-3.9e-07,5.0,45.0
479.9647504,-43.12215259,-551.9185571,-5.29e-07,5.0,45.0
480.1793419,-42.92638509,-552.6747549,-1.04e-06,5.0,45.0
480.4074702,-42.59911427,-553.4650758,-1.04e-06,5.0,45.0
480.5412662,-42.34058641,-554.0811938,9.05e-08,5.0,45.0
480.5447103,-42.24847523,-554.5771758,4.8e-07,5.0,45.0
480.5238448,-42.1774957,-554.8929804,4.73e-07,5.0,45.0
480.6305197,-41.98957559,-555.0266478,-2.14e-06,5.0,45.0
480.8332539,-41.82767145,-555.314202,-2.16e-07,5.0,45.0
481.0413784,-42.04615379,-556.0051887,1.16e-06,5.0,45.0
481.2028415,-42.58957944,-557.0332024,-7.24e-07,5.0,45.0
481.4466482,-43.05075996,-558.0346538,-7.24e-07,5.0,45.0
481.8921597,-43.42925921,-558.8977694,-2.72e-07,5.0,45.0
482.5108944,-43.92509434,-559.9041024,4.87e-07,5.0,45.0
483.3604666,-44.4598182,-561.0184789,5.5e-07,5.0,45.0
484.3153896,-44.79083421,-561.9618415,2.11e-06,5.0,45.0
485.0493293,-44.81032162,-562.5905278,5.29e-07,5.0,45.0
485.5292941,-44.71515485,-563.0091022,-2.3e-07,5.0,45.0
485.9282788,-44.59896704,-563.3262634,3.83e-07,5.0,45.0
486.3142277,-44.38520076,-563.5384868,3.83e-07,5.0,45.0
486.7129055,-44.1809712,-563.9116231,-1.57e-06,5.0,45.0
487.0290121,-43.97211877,-564.5238968,-1.23e-06,5.0,45.0
487.1689831,-43.67525485,-564.9682308,-1.02e-06,5.0,45.0
487.2505421,-43.42473093,-565.227888,7.24e-07,5.0,45.0
487.2962769,-43.28571571,-565.3946841,-2.79e-07,5.0,45.0
487.3072147,-43.33206434,-565.2708285,-2.17e-06,5.0,45.0
487.3800582,-43.59265305,-564.9346421,-2.17e-06,5.0,45.0
487.4750325,-43.91424111,-564.5956741,-1.6e-06,5.0,45.0
487.5824806,-44.26431365,-564.5394402,2.79e-08,5.0,45.0
487.696426,-44.68196847,-564.8761134,-9.89e-07,5.0,45.0
487.6153538,-45.22838489,-565.3479248,-1.03e-06,5.0,45.0
487.4464413,-45.8223866,-565.7869793,-2.85e-07,5.0,45.0
487.483954,-46.16095826,-566.2001801,-1.8e-06,5.0,45.0
487.6430703,-46.3125486,-566.7444615,1.25e-07,5.0,45.0
487.902034,-46.61193258,-567.5898313,1.25e-07,5.0,45.0
488.399268,-47.00390523,-568.7328051,5.01e-07,5.0,45.0
489.0297296,-47.18285738,-570.0979084,3.62e-07,5.0,45.0
489.7526131,-47.14252925,-571.4791391,-1.39e-07,5.0,45.0
490.6254306,-47.06079312,-572.6719768,-8.63e-07,5.0,45.0
491.5195258,-46.96619164,-573.5800773,-3.93e-06,5.0,45.0
492.36683,-46.78410394,-574.2310214,-6.34e-07,5.0,45.0
493.2446663,-46.50237365,-574.7281685,-6.34e-07,5.0,45.0
494.1747456,-46.24647391,-574.9300522,1.32e-07,5.0,45.0
494.9369246,-46.12664613,-575.0472411,-1.09e-06,5.0,45.0
495.3805807,-46.18790359,-575.4598628,-6.55e-07,5.0,45.0
495.6691525,-46.31271604,-576.0684173,-4.03e-06,5.0,45.0
495.8942951,-46.28809568,-576.793015,-1.05e-06,5.0,45.0
495.9909068,-46.20172339,-577.6162485,2.85e-07,5.0,45.0
496.0692304,-46.32347204,-578.1994831,-6.96e-08,5.0,45.0
496.3088368,-46.6717282,-578.2561285,-6.96e-08,5.0,45.0
496.6151487,-47.16293481,-578.1084022,1.2e-06,5.0,45.0
496.7805104,-47.72793721,-578.2360127,-1.66e-06,5.0,45.0
496.684782,-48.13949668,-578.6115495,5.99e-07,5.0,45.0
496.3596156,-48.40188678,-578.9268924,2.97e-06,5.0,45.0
496.019657,-48.74113875,-579.1732671,-4.53e-07,5.0,45.0
495.9186765,-48.99124372,-579.5894341,1.53e-06,5.0,45.0
496.1459847,-49.03066494,-580.2019554,-8.36e-08,5.0,45.0
496.5845116,-49.057821,-580.9042638,-8.36e-08,5.0,45.0
496.9702998,-48.97705023,-581.904261,1.46e-06,5.0,45.0
497.1536266,-48.73272298,-583.2105464,2.09e-06,5.0,45.0
497.2621522,-48.52516533,-584.5059659,3.9e-07,5.0,45.0
497.4871657,-48.42344169,-585.7776847,2.51e-06,5.0,45.0
497.9526394,-48.55820296,-586.9084752,-2.79e-07,5.0,45.0
498.7149966,-48.89550301,-587.7922147,-8.7e-07,5.0,45.0
499.7204206,-49.20281942,-588.7560645,-8.7e-07,5.0,45.0
500.7306761,-49.43302446,-589.8295516,8.01e-07,5.0,45.0
501.5282593,-49.5643051,-590.7984733,2.92e-07,5.0,45.0
502.0828957,-49.6488906,-591.6925688,-9.61e-07,5.0,45.0
502.5383022,-49.69354749,-592.4320283,-1.26e-06,5.0,45.0
503.1986685,-49.68827176,-592.9722263,-1.02e-06,5.0,45.0
504.0831607,-49.88537938,-593.3756125,1.3e-06,5.0,45.0
504.7547014,-50.38442852,-593.5633729,-1.32e-06,5.0,45.0
504.9888777,-50.9843842,-593.460264,-1.32e-06,5.0,45.0
505.1027093,-51.56312509,-593.2161981,6.27e-07,5.0,45.0
505.3729431,-52.0473049,-593.0685778,-2.39e-06,5.0,45.0
505.6769121,-52.36676108,-593.1370621,-2.05e-06,5.0,45.0
505.9741599,-52.57985048,-593.4356325,8.15e-07,5.0,45.0
506.3329172,-52.59923436,-593.8485389,-2.16e-07,5.0,45.0
506.5906774,-52.30784313,-594.3732637,-8.91e-07,5.0,45.0
506.7299493,-51.93921075,-595.0184139,-8.91e-07,5.0,45.0
506.9376057,-51.70888396,-595.8045883,-7.87e-07,5.0,45.0
507.1220943,-51.56878925,-596.7664551,6.34e-07,5.0,45.0
507.2021299,-51.43919673,-597.7780014,-3.06e-07,5.0,45.0
507.2945672,-51.37637935,-598.6416822,5.57e-08,5.0,45.0
507.4944658,-51.54773082,-599.2722081,-3.69e-07,5.0,45.0
507.9457875,-51.85141291,-599.8407277,-9.33e-07,5.0,45.0
508.5503496,-52.03085814,-600.4865212,5.5e-07,5.0,45.0
509.1565409,-52.09196514,-601.1273363,5.5e-07,5.0,45.0
