Signal1,Signal2,Signal3,R,H,O
-209.958671,75.92873626,-133.2180089,11.50359344,11.0,135.0
-209.1768278,75.92077595,-132.8791375,11.60350895,11.0,135.0
-208.6035619,75.86814312,-132.7014177,11.70362568,11.0,135.0
-208.0850968,75.75986976,-132.9139093,11.80356312,11.0,135.0
-207.3687282,75.58954361,-133.1483961,11.80356312,11.0,135.0
-206.4669356,75.38521787,-133.2680179,11.90325546,11.0,135.0
-205.7248463,75.25298167,-133.4298613,12.00347328,11.0,135.0
-205.18789,75.0006112,-133.3878194,12.10362816,11.0,135.0
-204.6343905,74.49504794,-133.1043649,12.20360756,11.0,135.0
-204.04466,73.96473022,-132.8486205,12.30364799,11.0,135.0
-203.5710038,73.45224366,-132.7142244,12.40352917,11.0,135.0
-203.3671946,72.88991335,-132.628772,12.40352917,11.0,135.0
-203.2423947,72.46984098,-132.3719786,12.50338554,11.0,135.0
-202.9220129,72.36789786,-132.0372756,12.60348034,11.0,135.0
-202.4605359,72.57812111,-131.8375225,12.7033329,11.0,135.0
-201.949099,72.96303957,-131.6171994,12.80333805,11.0,135.0
-201.4253676,73.36203715,-131.2441421,12.90346336,11.0,135.0
-200.9155308,73.79923664,-130.7235338,13.00349522,11.0,135.0
-200.4140249,74.22111077,-130.0456464,13.10368443,11.0,135.0
-199.9160752,74.46052856,-129.26125,13.10368443,11.0,135.0
-199.3662876,74.58657809,-128.5121963,13.20340729,11.0,135.0
-198.8593182,74.65689719,-127.892941,13.30330086,11.0,135.0
-198.5144606,74.54014752,-127.4091407,13.40341854,11.0,135.0
-198.2304932,74.17777776,-127.0291511,13.50349236,11.0,135.0
-197.7900587,73.65960315,-126.7826901,13.60346603,11.0,135.0
-197.1534954,73.18193483,-126.6619806,13.70313931,11.0,135.0
-196.4853944,72.8636662,-126.3154033,13.80346584,11.0,135.0
-195.8045207,72.51381126,-125.57224,13.80346584,11.0,135.0
-195.138487,72.05022029,-124.909268,13.90373039,11.0,135.0
-194.6691338,71.69500497,-124.5566825,14.00372314,11.0,135.0
-194.3638197,71.50803437,-124.2412099,14.10356903,11.0,135.0
-194.033242,71.37260097,-123.7951411,14.20345783,11.0,135.0
-193.5873556,71.32995725,-123.2412759,14.30356121,11.0,135.0
-193.0161081,71.37976676,-122.64244,14.40361786,11.0,135.0
-192.3782406,71.42914307,-121.9805027,14.40361786,11.0,135.0
-191.6340588,71.47680683,-121.3327937,14.50359821,11.0,135.0
-190.8273148,71.41943358,-120.9053641,14.60346127,11.0,135.0
-190.1787413,71.33661256,-120.697274,14.70336246,11.0,135.0
-189.6957994,71.30534891,-120.5004973,14.80352306,11.0,135.0
-189.272739,71.14300722,-120.0571908,14.90339756,11.0,135.0
-188.8327171,70.85742545,-119.288331,15.00336552,11.0,135.0
-188.3760694,70.45418216,-118.5658448,15.10348701,11.0,135.0
-187.9828909,69.95752994,-118.2663049,15.10348701,11.0,135.0
-187.5766615,69.56562243,-118.0959214,15.20342255,11.0,135.0
-187.1126001,69.35474675,-117.6975065,15.30356598,11.0,135.0
-186.6622718,69.22590336,-117.2510484,15.40349197,11.0,135.0
-186.1305194,68.98649246,-116.7788789,15.50334835,11.0,135.0
-185.4954114,68.65682717,-116.3007081,15.6031599,11.0,135.0
-184.7882061,68.45181097,-116.1666374,15.70320415,11.0,135.0
-183.9208054,68.49704449,-116.2776277,15.70320415,11.0,135.0
-182.9849805,68.6887089,-116.330149,15.80369186,11.0,135.0
-182.1292155,68.73402462,-116.4985539,15.90376568,11.0,135.0
-181.3343219,68.60044429,-116.8924596,16.00351334,11.0,135.0
-180.6050276,68.35958949,-117.2622384,16.10354614,11.0,135.0
-180.1486986,68.01113487,-117.3812637,16.20352173,11.0,135.0
-179.8818846,67.65592778,-117.3031576,16.30348778,11.0,135.0
-179.4499142,67.38393196,-117.2144162,16.40352631,11.0,135.0
-178.9855957,67.1101468,-116.9948706,16.40352631,11.0,135.0
-178.7228311,66.66789071,-116.5620597,16.50348663,11.0,135.0
-178.4421775,66.07718608,-116.0920879,16.60356522,11.0,135.0
-178.0038266,65.4754803,-115.5026468,16.7035675,11.0,135.0
-177.5015664,65.15187612,-114.7757431,16.80354691,11.0,135.0
-176.9845002,65.08738262,-114.1595922,16.90356255,11.0,135.0
-176.4034317,64.88170228,-113.7862306,17.00355148,11.0,135.0
-175.7103051,64.53788727,-113.7612197,17.00355148,11.0,135.0
-175.054522,64.19782603,-114.0978998,17.10355377,11.0,135.0
-174.5179067,63.89172945,-114.4131723,17.20351601,11.0,135.0
-174.049113,63.63284602,-114.4490692,17.303545,11.0,135.0
-173.6341454,63.40861242,-114.5560117,17.40356255,11.0,135.0
-173.2338354,63.25068478,-114.8114569,17.50354195,11.0,135.0
-172.8308193,63.14646189,-114.7221445,17.6033802,11.0,135.0
-172.4481582,63.11929801,-114.294757,17.70336914,11.0,135.0
-172.0905509,63.15955982,-113.9602026,17.70336914,11.0,135.0
-171.8059207,63.13198621,-113.623986,17.80340385,11.0,135.0
-171.5782074,62.86390363,-113.0895614,17.90354538,11.0,135.0
-171.1831527,62.42319221,-112.7005665,18.00348854,11.0,135.0
-170.616392,62.02327615,-112.6115658,18.10348701,11.0,135.0
-170.0089851,61.6983396,-112.4471466,18.20356369,11.0,135.0
-169.2179359,61.4901115,-112.0788982,18.30334091,11.0,135.0
-168.3388701,61.37058983,-111.5870007,18.40351486,11.0,135.0
-167.6138229,61.23921816,-111.039138,18.40351486,11.0,135.0
-167.0227645,61.10626931,-110.5991764,18.50345421,11.0,135.0
-166.4878347,61.05313954,-110.1871987,18.60340309,11.0,135.0
-165.8018341,61.29148321,-109.6496903,18.70355034,11.0,135.0
-164.9383572,61.75676672,-109.0496234,18.80335808,11.0,135.0
-164.1433456,61.94897983,-108.5454883,18.90343094,11.0,135.0
-163.493904,61.70723734,-108.1526397,19.00359535,11.0,135.0
-162.926446,61.36670858,-107.7957716,19.00359535,11.0,135.0
-162.2939417,61.17110283,-107.4031787,19.10355377,11.0,135.0
-161.5955421,61.06297861,-106.8485992,19.20355606,11.0,135.0
-161.0681633,60.87147488,-106.1421912,19.30346107,11.0,135.0
-160.7622161,60.63120163,-105.4570217,19.40342903,11.0,135.0
-160.5161334,60.48387549,-104.9937357,19.50352287,11.0,135.0
-160.2354566,60.35649049,-104.8225434,19.60350227,11.0,135.0
-159.9138664,60.19840691,-104.6865911,19.70350266,11.0,135.0
-159.5408778,60.10865568,-104.3325522,19.70350266,11.0,135.0
-159.090597,60.12184467,-103.8415729,19.80358696,11.0,135.0
-158.6540674,60.0894232,-103.2045738,19.90351105,11.0,135.0
-158.4178939,59.8684117,-102.3722621,20.0034523,11.0,135.0
-158.3698571,59.51069305,-101.6321144,20.10357857,11.0,135.0
-158.2161979,59.08490653,-101.3063384,20.20350838,11.0,135.0
-157.8001551,58.67318362,-101.2496271,20.30364418,11.0,135.0
-157.3611658,58.27757546,-101.1655337,20.30364418,11.0,135.0
-157.0293662,57.93229947,-101.0603875,20.40357208,11.0,135.0
-156.6451905,57.82941496,-101.01476,20.50336456,11.0,135.0
-156.1506991,57.83910316,-100.9624171,20.60344315,11.0,135.0
-155.6041067,57.60861696,-100.7600314,20.70342636,11.0,135.0
-154.9946759,57.10728139,-100.4019015,20.80344582,11.0,135.0
-154.3638601,56.64377152,-100.0448415,20.9035759,11.0,135.0
-153.8323999,56.44907862,-99.92213858,21.00349045,11.0,135.0
-153.3273071,56.56739141,-100.0105861,21.00349045,11.0,135.0
-152.7374711,56.87073731,-100.0026806,21.10343552,11.0,135.0
-152.2283896,57.02570755,-99.73395888,21.20349312,11.0,135.0
-151.8819952,56.90799705,-99.39558682,21.30344772,11.0,135.0
-151.5012093,56.66116825,-99.1971455,21.40351486,11.0,135.0
-151.0178569,56.30370993,-98.90395619,21.50349236,11.0,135.0
-150.3635683,55.82257041,-98.32268832,21.60344696,11.0,135.0
-149.4221426,55.2838813,-97.61289174,21.60344696,11.0,135.0
-148.4379805,54.61554654,-96.9720584,21.70362663,11.0,135.0
-147.6002083,53.80368135,-96.4518279,21.80368614,11.0,135.0
-146.7536392,53.16621896,-95.96319463,21.9035759,11.0,135.0
-145.9484171,52.89606863,-95.47124172,22.00329781,11.0,135.0
-145.3406718,52.77500476,-95.14440178,22.10310173,11.0,135.0
-144.9205245,52.66093389,-95.09134148,22.20323372,11.0,135.0
-144.6460487,52.5652357,-95.04089244,22.30355072,11.0,135.0
-144.2939001,52.44001655,-94.79851615,22.30355072,11.0,135.0
-143.6023093,52.18346558,-94.53225081,22.40351868,11.0,135.0
-142.6368258,51.78237021,-94.30584743,22.50348282,11.0,135.0
-141.5473848,51.38208194,-93.95788031,22.60358429,11.0,135.0
-140.4382833,51.06690793,-93.36556921,22.70340729,11.0,135.0
-139.4830981,50.93991013,-92.68703476,22.80348778,11.0,135.0
-138.8225095,51.00088693,-92.07167965,22.90352631,11.0,135.0
-138.3213049,51.09542569,-91.42061792,23.0033989,11.0,135.0
-137.7762779,51.27619362,-90.91143913,23.0033989,11.0,135.0
-137.0918079,51.57398347,-90.68508909,23.10344124,11.0,135.0
-136.1683643,51.79710991,-90.45266494,23.20355606,11.0,135.0
-135.2005796,51.82782931,-90.12833692,23.30349159,11.0,135.0
-134.266541,51.74287781,-89.87162102,23.40357208,11.0,135.0
-133.4247869,51.63787106,-89.67058294,23.50356102,11.0,135.0
-132.9264649,51.54527681,-89.64619761,23.60346603,11.0,135.0
-132.5480465,51.46824499,-89.83537555,23.60346603,11.0,135.0
-131.9762059,51.34018366,-89.96551245,23.7035141,11.0,135.0
-131.3873514,51.0078589,-90.08905434,23.80346107,11.0,135.0
-131.0579966,50.32798332,-90.15590511,23.90342712,11.0,135.0
-130.9037417,49.45833089,-89.90652081,24.00359917,11.0,135.0
-130.674472,48.8430897,-89.50779169,24.10349464,11.0,135.0
-130.2448862,48.52430054,-89.21338047,24.20342636,11.0,135.0
-129.6527888,48.20720881,-88.98188303,24.30337143,11.0,135.0
-129.0417896,47.86203986,-88.70182575,24.30337143,11.0,135.0
-128.4618909,47.53765914,-88.53691525,24.40337944,11.0,135.0
-127.8949002,47.22390352,-88.56059202,24.50349426,11.0,135.0
-127.3850063,46.75888774,-88.45787293,24.6034832,11.0,135.0
-126.9948548,46.16917096,-88.10471594,24.70339966,11.0,135.0
-126.7813087,45.79466016,-87.73375755,24.80356407,11.0,135.0
-126.7247911,45.57934803,-87.47396258,24.90343475,11.0,135.0
-126.5617983,45.34067226,-87.10899264,24.90343475,11.0,135.0
-126.0486146,45.08722628,-86.48827261,25.00346184,11.0,135.0
-125.3899887,44.79554641,-85.63912561,25.10345268,11.0,135.0
-124.7556013,44.44848763,-84.66767387,25.20337486,11.0,135.0
-124.0399919,44.10479296,-83.76953972,25.30354309,11.0,135.0
-123.3535582,43.75223533,-82.99493548,25.40363503,11.0,135.0
-122.8401645,43.37768278,-82.45743533,25.50362968,11.0,135.0
-122.4268273,43.18985387,-82.19264623,25.60348701,11.0,135.0
-122.0506208,43.20239019,-82.00901704,25.60348701,11.0,135.0
-121.7134449,43.10282141,-81.64676866,25.70337486,11.0,135.0
-121.3396207,42.9034814,-81.03179891,25.80336571,11.0,135.0
-120.8701139,42.91219561,-80.37006488,25.90347099,11.0,135.0
-120.3176945,43.15219469,-79.8373241,26.00351906,11.0,135.0
-119.6689174,43.45612572,-79.59685698,26.10349464,11.0,135.0
-119.0330009,43.66307132,-79.58675909,26.2036705,11.0,135.0
-118.4032977,43.73473429,-79.71740763,26.30355263,11.0,135.0
-117.5598625,43.7210195,-79.96427881,26.30355263,11.0,135.0
-116.5718243,43.60209921,-80.13630273,26.40344048,11.0,135.0
-115.7406978,43.31696999,-80.18762353,26.50349998,11.0,135.0
-115.2793897,42.96101017,-80.08565759,26.60337448,11.0,135.0
-115.1299583,42.62244494,-79.80780801,26.70345688,11.0,135.0
-114.9399465,42.14679223,-79.49196754,26.80363464,11.0,135.0
-114.5666703,41.55925926,-79.24671432,26.90358543,11.0,135.0
-114.2869106,41.06728439,-79.16226035,26.90358543,11.0,135.0
-114.0176271,40.7453349,-79.16676649,27.00370979,11.0,135.0
-113.4425419,40.49148883,-79.12095302,27.10348129,11.0,135.0
-112.8001751,40.21068101,-79.10961833,27.20337677,11.0,135.0
-112.2203798,39.98845505,-78.94091808,27.30348206,11.0,135.0
-111.6024781,39.86532425,-78.43258361,27.4035244,11.0,135.0
-110.9132195,39.61677734,-77.97920535,27.50351524,11.0,135.0
-110.0815737,39.25009702,-77.77718666,27.60349464,11.0,135.0
-109.2360185,39.07639237,-77.43713096,27.60349464,11.0,135.0
-108.5570751,39.07991644,-76.75941166,27.70346642,11.0,135.0
-108.0918017,39.09981614,-76.19785108,27.80362129,11.0,135.0
-107.6897877,39.08891941,-75.96332904,27.90357018,11.0,135.0
-107.2451689,39.04786607,-75.79041114,28.00349617,11.0,135.0
-106.9278572,38.99461608,-75.49624621,28.10333061,11.0,135.0
-106.828905,38.75236651,-75.03851948,28.20330238,11.0,135.0
-106.740515,38.25765753,-74.61304013,28.20330238,11.0,135.0
-106.3922685,37.8086093,-74.21514139,28.30343056,11.0,135.0
-105.7166899,37.49404242,-73.817455,28.4033947,11.0,135.0
-104.8933693,37.12095074,-73.64725101,28.50286865,11.0,135.0
-104.2473935,36.72468216,-73.41998367,28.60316467,11.0,135.0
-103.783039,36.42990701,-72.87079815,28.70361137,11.0,135.0
-103.2580489,36.30022228,-72.28802291,28.80379486,11.0,135.0
-102.7397735,36.34456441,-71.85472666,28.90357971,11.0,135.0
-102.2860291,36.36532901,-71.66717797,28.90357971,11.0,135.0
-101.8185164,36.29493561,-71.69362547,29.00321198,11.0,135.0
-101.2880783,36.10752986,-71.5928512,29.10326576,11.0,135.0
-100.7945147,35.73489308,-71.26542647,29.203722,11.0,135.0
-100.4515033,35.41605359,-70.86914967,29.3035183,11.0,135.0
-99.9346254,35.22230295,-70.35114988,29.40274048,11.0,135.0
-99.18964355,34.92178859,-69.72265513,29.50340843,11.0,135.0
-98.50851614,34.60800281,-69.16197894,29.50340843,11.0,135.0
-97.8000224,34.34253449,-68.59961981,29.60377312,11.0,135.0
-97.05418691,34.0492398,-67.88949829,29.70395088,11.0,135.0
-96.41002552,33.90379607,-67.17618092,29.80373955,11.0,135.0
-95.93275187,33.94399893,-66.73121263,29.90353012,11.0,135.0
-95.5719725,34.05320259,-66.72586211,30.00352287,11.0,135.0
-95.16679101,34.19300828,-66.96829234,30.10364532,11.0,135.0
-94.80644523,34.33827971,-67.11338905,30.2035923,11.0,135.0
-94.55411351,34.33201249,-67.2390872,30.2035923,11.0,135.0
-94.26994762,34.04265498,-67.39588509,30.30306816,11.0,135.0
-93.80067992,33.65640633,-67.35730058,30.40357208,11.0,135.0
-93.06602317,33.3802434,-67.13176897,30.50383186,11.0,135.0
-92.13205838,33.06555945,-66.81071214,30.60367966,11.0,135.0
-91.1491466,32.59041131,-66.29765776,30.70358849,11.0,135.0
-90.17102112,32.1935281,-65.68046524,30.80338097,11.0,135.0
-89.11691774,31.92799924,-65.16379436,30.90350914,11.0,135.0
-88.16575577,31.64625695,-64.63139781,30.90350914,11.0,135.0
-87.5068119,31.47409706,-64.09274387,31.00350761,11.0,135.0
-87.07106752,31.39557557,-63.86221639,31.10343742,11.0,135.0
-86.73050448,31.10880496,-63.87783533,31.20359421,11.0,135.0
-86.33612375,30.59645405,-63.82232509,31.30350113,11.0,135.0
-85.95755708,30.10362962,-63.72771161,31.40354729,11.0,135.0
-85.67619431,29.75517449,-63.8257703,31.50354195,11.0,135.0
-85.31838378,29.5071434,-64.01119827,31.50354195,11.0,135.0
-84.73329982,29.44793488,-63.8819233,31.60336113,11.0,135.0
-84.0119994,29.69516509,-63.41154142,31.70345879,11.0,135.0
-83.41766684,30.03066669,-62.89572727,31.80348587,11.0,135.0
-83.06330091,30.2655364,-62.42184971,31.90351295,11.0,135.0
-82.86963562,30.26182881,-61.95417241,32.00356293,11.0,135.0
-82.72266085,29.90846127,-61.38117768,32.10353851,11.0,135.0
-82.44939447,29.4155759,-60.73349394,32.20346832,11.0,135.0
-82.03725117,28.87738479,-60.16152075,32.20346832,11.0,135.0
-81.6353199,28.31222622,-59.61956783,32.30353165,11.0,135.0
-81.21036074,27.83756618,-59.16681101,32.40348053,11.0,135.0
-80.77007914,27.44757824,-58.97325924,32.50338745,11.0,135.0
-80.51668444,27.01255612,-58.98040741,32.60345078,11.0,135.0
-80.21795841,26.44917276,-58.97172778,32.70341873,11.0,135.0
-79.57343251,25.87504509,-58.8818631,32.80352402,11.0,135.0
-78.91489509,25.35577279,-58.66271852,32.80352402,11.0,135.0
-78.43010549,24.91155309,-58.20222128,32.90359116,11.0,135.0
-77.94491541,24.63125723,-57.59311939,33.00340652,11.0,135.0
-77.45826859,24.55916663,-56.91316167,33.10349655,11.0,135.0
-76.89764408,24.63832545,-56.33479194,33.20353699,11.0,135.0
-76.13211465,24.75572469,-56.0406831,33.30342484,11.0,135.0
-75.30544966,24.84294675,-55.78381257,33.40366745,11.0,135.0
-74.48393657,24.79796857,-55.39728917,33.50354004,11.0,135.0
-73.63505531,24.61747023,-54.87937913,33.50354004,11.0,135.0
-72.98068933,24.46779822,-54.34240428,33.60359192,11.0,135.0
-72.53314499,24.38599054,-54.04953157,33.70358276,11.0,135.0
-72.03782635,24.26314057,-53.93203791,33.8034668,11.0,135.0
-71.5052157,23.8639719,-53.83701635,33.90346146,11.0,135.0
-70.99294389,23.24108795,-53.79205722,34.00349045,11.0,135.0
-70.48428371,22.95417034,-53.7024673,34.10347748,11.0,135.0
-69.98322501,23.14861268,-53.36718516,34.10347748,11.0,135.0
-69.4588572,23.38684358,-52.8149973,34.20353317,11.0,135.0
-68.86771616,23.38848255,-52.30744101,34.30360413,11.0,135.0
-68.17741163,23.19559131,-51.95775908,34.40343857,11.0,135.0
-67.47794743,23.01394809,-51.58953724,34.50350571,11.0,135.0
-66.95005529,22.90786342,-51.17726002,34.60348892,11.0,135.0
-66.61859783,22.77610856,-51.0474466,34.70342636,11.0,135.0
-66.29396308,22.61671481,-51.24952224,34.80355453,11.0,135.0
-65.98327961,22.31288103,-51.48441131,34.80355453,11.0,135.0
-65.76636397,21.77397762,-51.6091153,34.90357208,11.0,135.0
-65.3810736,21.20141461,-51.64775728,35.00352097,11.0,135.0
-64.75197996,20.70153362,-51.59030567,35.10347748,11.0,135.0
-63.98530921,20.25558912,-51.46795342,35.20339203,11.0,135.0
-63.18613041,19.92156695,-51.15255476,35.30342865,11.0,135.0
-62.62173173,19.71780625,-50.4455581,35.40341949,11.0,135.0
-62.26221803,19.62484872,-49.54179324,35.50338745,11.0,135.0
-61.87171188,19.6140329,-48.59077269,35.50338745,11.0,135.0
-61.49129421,19.60386246,-47.58444998,35.60352325,11.0,135.0
-61.27508727,19.48234489,-46.68743495,35.70358276,11.0,135.0
-61.23842789,19.17718226,-45.94802948,35.80342484,11.0,135.0
-61.25941406,18.77070635,-45.43041592,35.90329742,11.0,135.0
-61.26268254,18.46743884,-45.3739106,36.0031929,11.0,135.0
-61.32894217,18.36007841,-45.5295786,36.10345078,11.0,135.0
-61.32879752,18.47958967,-45.49162277,36.10345078,11.0,135.0
-61.08285369,18.75758381,-45.34398197,36.20368576,11.0,135.0
-60.67720007,19.03979347,-45.10859645,36.30351639,11.0,135.0
-60.0672203,19.30478219,-44.64576585,36.40352249,11.0,135.0
-59.29971933,19.46825963,-44.17479775,36.50359344,11.0,135.0
-58.59403382,19.45606564,-43.96509504,36.60350418,11.0,135.0
-57.77339402,19.36984464,-43.85404949,36.70350266,11.0,135.0
-56.67743396,19.12043396,-43.63806255,36.80341721,11.0,135.0
-55.56107755,18.6225818,-43.51036006,36.80341721,11.0,135.0
-54.75102201,18.10209936,-43.59666811,36.90310669,11.0,135.0
-54.29672676,17.60935891,-43.71325485,37.00333405,11.0,135.0
-53.90155644,17.09567116,-43.78128476,37.10366058,11.0,135.0
-53.47853228,16.66301161,-43.66608789,37.20374298,11.0,135.0
-53.29943594,16.42152178,-43.34182559,37.30358124,11.0,135.0
-53.39581057,16.4395028,-42.99073939,37.40338516,11.0,135.0
-53.39408186,16.53640851,-42.53771931,37.40338516,11.0,135.0
-53.18577637,16.54983227,-41.99922039,37.50338364,11.0,135.0
-52.99042814,16.48209775,-41.43399483,37.60361481,11.0,135.0
-52.66982785,16.16437404,-40.71984422,37.70350647,11.0,135.0
-52.13678199,15.67762522,-40.10149652,37.80338669,11.0,135.0
-51.51183416,15.28947643,-39.83332953,37.90364838,11.0,135.0
-50.84258891,15.05341158,-39.74667668,38.00356674,11.0,135.0
-50.29184985,14.94657707,-39.74209119,38.10362625,11.0,135.0
-49.80009227,14.84710656,-39.77931852,38.10362625,11.0,135.0
-49.08964656,14.70517046,-39.8223102,38.20357132,11.0,135.0
-48.14597131,14.52776601,-39.8355889,38.30348587,11.0,135.0
-47.29003159,14.36923746,-39.70428037,38.40351486,11.0,135.0
-46.78287532,14.32657041,-39.52809313,38.50349808,11.0,135.0
-46.47764145,14.25379386,-39.32580961,38.60344696,11.0,135.0
-46.15360244,13.98152626,-38.96078935,38.70346832,11.0,135.0
-45.84785124,13.60545897,-38.50914472,38.70346832,11.0,135.0
-45.58912764,13.29229674,-38.24195209,38.80348587,11.0,135.0
-45.30650117,13.05211695,-38.27063205,38.90351486,11.0,135.0
-45.04884468,12.82086926,-38.32901232,39.003582,11.0,135.0
-44.78350757,12.56595698,-38.20483287,39.10338974,11.0,135.0
-44.32427189,12.24220854,-37.92205143,39.20317078,11.0,135.0
-43.73527065,11.95028962,-37.51408715,39.30348206,11.0,135.0
-42.98351105,11.83481396,-37.1799719,39.40349197,11.0,135.0
-41.88462069,11.82391889,-37.20256524,39.40349197,11.0,135.0
-40.87872024,11.80535687,-37.49326842,39.50333786,11.0,135.0
-40.3541837,11.72721681,-37.68494496,39.60333633,11.0,135.0
-40.01710795,11.67417318,-37.57870864,39.70344162,11.0,135.0
-39.56192577,11.69268631,-37.30211395,39.8036499,11.0,135.0
-39.00217707,11.66327663,-36.88913723,39.90357971,11.0,135.0
-38.56747369,11.66533793,-36.23267556,40.00349045,11.0,135.0
-38.27085421,11.80180523,-35.43023727,40.10354996,11.0,135.0
-38.07561202,11.98545473,-34.56460208,40.10354996,11.0,135.0
-38.10039546,12.12363172,-33.68670477,40.20351028,11.0,135.0
-38.19829084,12.18020589,-32.97355277,40.30352783,11.0,135.0
-37.99548213,12.17192808,-32.64422046,40.40354538,11.0,135.0
-37.30680912,12.05807961,-32.72730372,40.50337982,11.0,135.0
-36.36918649,11.79747905,-33.03833989,40.60325623,11.0,135.0
-35.52428108,11.56840918,-33.4158434,40.70355988,11.0,135.0
-34.89647377,11.501402,-33.7559496,40.70355988,11.0,135.0
-34.46906036,11.42757969,-33.87462372,40.80363083,11.0,135.0
-34.19460721,11.2384869,-33.59095813,40.90354156,11.0,135.0
-33.89849945,11.02793621,-33.14181142,41.00324631,11.0,135.0
-33.48541347,10.84683193,-32.84920186,41.10326385,11.0,135.0
-33.15633093,10.68793223,-32.61804279,41.20363617,11.0,135.0
-33.00865563,10.57678775,-32.25758123,41.30350494,11.0,135.0
-32.86779026,10.47246377,-31.81865358,41.4031105,11.0,135.0
-32.59037207,10.32452522,-31.36963955,41.4031105,11.0,135.0
-32.11347603,10.1086928,-30.74872162,41.50344086,11.0,135.0
-31.4686408,9.753096876,-29.87859479,41.60374451,11.0,135.0
-30.81560527,9.355110078,-28.98784406,41.70394516,11.0,135.0
-30.11465761,9.08931155,-28.27750365,41.80369568,11.0,135.0
-29.42055494,8.960269402,-27.7630833,41.90319824,11.0,135.0
-29.03827996,8.853928534,-27.479841,42.00336838,11.0,135.0
-28.75169117,8.770560355,-27.56272899,42.00336838,11.0,135.0
-28.29062919,8.845161033,-27.85258441,42.10370255,11.0,135.0
-27.76965896,9.035129973,-27.98193461,42.20346832,11.0,135.0
-27.28711204,9.166901359,-27.9490691,42.30265045,11.0,135.0
-26.99356811,9.183263946,-27.83776771,42.40306473,11.0,135.0
-26.78365123,9.147777621,-27.62203991,42.50366592,11.0,135.0
-26.42800049,8.955804941,-27.31628551,42.60415268,11.0,135.0
-26.0492287,8.486927011,-27.0022103,42.70357513,11.0,135.0
-25.86946488,7.898364097,-26.70974697,42.70357513,11.0,135.0
-25.84570617,7.355636862,-26.39460985,42.80303955,11.0,135.0
-25.76733603,6.896475176,-26.0102202,42.90336609,11.0,135.0
-25.59137696,6.607775,-25.52847313,43.00369644,11.0,135.0
-25.32611722,6.563062561,-25.11514885,43.10373688,11.0,135.0
-24.96319498,6.544716342,-24.81560251,43.20267868,11.0,135.0
-24.596434,6.409069774,-24.48294701,43.30317688,11.0,135.0
-24.24287391,6.326560507,-24.170659,43.40365982,11.0,135.0
-23.94379641,6.360942886,-23.95972623,43.40365982,11.0,135.0
-23.68740453,6.434974855,-23.89042319,43.50410461,11.0,135.0
-23.23702722,6.516152483,-24.0172994,43.6037674,11.0,135.0
-22.53249661,6.531949014,-24.18550766,43.70344162,11.0,135.0
-21.78848182,6.36250169,-24.32075307,43.80352783,11.0,135.0
-21.20293313,6.174830105,-24.29448369,43.9034996,11.0,135.0
-20.7835191,6.154485475,-23.75814662,44.00367737,11.0,135.0
-20.39168805,6.188141373,-22.77009502,44.00367737,11.0,135.0
-19.96296233,6.218842045,-21.82693573,44.10342789,11.0,135.0
-19.63284748,6.168961318,-21.25155148,44.20349884,11.0,135.0
-19.38382038,5.993487819,-20.89463219,44.30350876,11.0,135.0
-18.98244993,5.787526037,-20.62889108,44.40361023,11.0,135.0
-18.47531616,5.592177539,-20.4380842,44.50368118,11.0,135.0
-17.95944232,5.419056315,-20.13527327,44.60355377,11.0,135.0
-17.36799881,5.241274484,-19.64953887,44.70352173,11.0,135.0
-16.73857122,5.123141703,-19.1716109,44.70352173,11.0,135.0
-16.18894042,5.134980944,-19.02031927,44.80347443,11.0,135.0
-15.72270412,5.237994322,-19.14000788,44.90352249,11.0,135.0
-15.09213647,5.341463514,-19.09492266,45.00353241,11.0,135.0
-14.31049038,5.212118823,-18.78917989,45.10351563,11.0,135.0
-13.63296321,4.756180526,-18.40617075,45.20357132,11.0,135.0
-12.99676731,4.267084819,-18.07056345,45.30356216,11.0,135.0
-12.4884215,4.004367009,-17.96272838,45.30356216,11.0,135.0
-12.2480747,3.715652862,-18.05682636,45.40345383,11.0,135.0
-12.03293247,3.247800103,-18.0163489,45.50336838,11.0,135.0
-11.70459306,2.798824075,-17.77131244,45.60347748,11.0,135.0
-11.42898584,2.364934129,-17.53666528,45.70358276,11.0,135.0
-11.32642728,1.862376659,-17.40108089,45.80349731,11.0,135.0
-11.07378942,1.322698594,-17.33589935,45.90343857,11.0,135.0
-10.4983216,0.92903117,-17.34501887,46.00341415,11.0,135.0
-9.939638565,0.68570496,-17.38889819,46.00341415,11.0,135.0
-9.502233668,0.426325709,-17.38056947,46.10348129,11.0,135.0
-9.221343248,0.156032596,-17.20233252,46.20353317,11.0,135.0
-8.962099115,-0.029466936,-16.74481382,46.30347443,11.0,135.0
-8.42375384,-0.005544552,-16.074183,46.40342331,11.0,135.0
-7.822335317,0.126548262,-15.41336151,46.50346756,11.0,135.0
-7.359870308,0.103314974,-15.01171939,46.60346222,11.0,135.0
-6.934100154,-0.003005812,-14.78826684,46.60346222,11.0,135.0
-6.499937917,0.036959667,-14.3998785,46.7035675,11.0,135.0
-5.907048045,0.09556763,-13.74142986,46.80339432,11.0,135.0
-5.05783985,0.021590504,-12.93519723,46.90335846,11.0,135.0
-4.149716588,-0.112757151,-12.24133324,47.00346756,11.0,135.0
-3.425066735,-0.266811752,-11.65121853,47.10355377,11.0,135.0
-2.857039686,-0.45282396,-11.0139106,47.2036438,11.0,135.0
