Signal1,Signal2,Signal3,R,H,O
-504.0717029,94.52382972,78.2435405,-1.84e-06,5.0,180.0
-508.6061178,95.49752129,78.91840624,-2.23e-06,5.0,180.0
-512.7290148,96.30054393,79.82752139,-3.11e-06,5.0,180.0
-516.6144343,96.94893027,80.78768139,-3.11e-06,5.0,180.0
-520.3079401,97.48383766,81.56988127,-5.6e-06,5.0,180.0
-523.6217197,97.975698,81.95261475,-2.52e-06,5.0,180.0
-526.3550025,98.57206131,81.97963794,-1.25e-06,5.0,180.0
-528.6786858,99.22728156,81.88799064,-1.53e-07,5.0,180.0
-530.8750131,99.7590265,81.82633512,-3.98e-06,5.0,180.0
-532.8262057,100.2373093,81.86994634,-5.57e-07,5.0,180.0
-534.4609303,100.6248729,82.15562008,-5.57e-07,5.0,180.0
-535.9890094,100.8243598,82.66629444,-7.1e-07,5.0,180.0
-537.5049758,100.9027604,83.12747509,-1.52e-06,5.0,180.0
-539.1478393,100.9046443,83.4633646,-7.94e-07,5.0,180.0
-540.962322,100.9992508,83.73829234,-2.59e-06,5.0,180.0
-542.9772112,101.1919906,83.88310157,-3.2e-06,5.0,180.0
-545.2948383,101.3148064,83.89188468,-1.78e-06,5.0,180.0
-547.8060194,101.3962731,83.99963245,-1.96e-06,5.0,180.0
-550.5075247,101.4811413,84.34943905,-1.96e-06,5.0,180.0
-553.5526803,101.6450351,84.90507652,-1.06e-06,5.0,180.0
-556.8721416,101.9205942,85.62558661,-2.55e-06,5.0,180.0
-560.2534773,102.2702086,86.35929642,-3.59e-06,5.0,180.0
-563.5769296,102.806306,86.93037875,-2.12e-06,5.0,180.0
-566.7498646,103.6091645,87.29936752,-2.2e-06,5.0,180.0
-569.8145634,104.4600011,87.66103243,-2.19e-06,5.0,180.0
-572.82262,105.0939171,88.10752825,-2.19e-06,5.0,180.0
-575.6491665,105.6009754,88.53583274,-3.61e-06,5.0,180.0
-578.1101453,106.0380496,88.96838486,-4.97e-06,5.0,180.0
-580.2263953,106.34289,89.45349298,-1.6e-06,5.0,180.0
-582.2664937,106.6130388,89.89196086,1.07e-06,5.0,180.0
-584.2161853,106.9425129,90.02708523,-8.08e-07,5.0,180.0
-586.0188484,107.2173903,89.82618838,-7.1e-07,5.0,180.0
-587.6232585,107.4200709,89.60464103,-3.87e-06,5.0,180.0
-588.7823527,107.8108395,89.5229274,-3.87e-06,5.0,180.0
-589.5655993,108.3124292,89.52643676,-2.92e-07,5.0,180.0
-590.1597462,108.5837139,89.54366547,-4.85e-06,5.0,180.0
-590.559172,108.6168072,89.5553977,-5.43e-06,5.0,180.0
-590.9829213,108.5631152,89.69462207,-1.42e-06,5.0,180.0
-591.8254937,108.4939676,89.95437858,-2.66e-06,5.0,180.0
-593.1746193,108.5911477,90.18705677,-2.88e-06,5.0,180.0
-594.8710321,109.0429973,90.54785576,-2.88e-06,5.0,180.0
-596.6859332,109.8393287,91.12848003,-1.48e-06,5.0,180.0
-598.593297,110.7194696,91.66082331,-1.41e-06,5.0,180.0
-600.8385446,111.3191313,92.02466926,-9.47e-07,5.0,180.0
-603.354711,111.6735028,92.36288736,-3.13e-06,5.0,180.0
-605.8066188,112.10876,92.73934884,-4.48e-06,5.0,180.0
-608.1682064,112.6332726,93.09443984,-9.89e-07,5.0,180.0
-610.6282305,113.0912292,93.54461312,3.9e-07,5.0,180.0
-613.1738715,113.4830461,94.19042174,3.9e-07,5.0,180.0
-615.5767085,113.8941104,94.87202242,6.41e-07,5.0,180.0
-617.8560402,114.2894958,95.28037556,-1.95e-06,5.0,180.0
-620.1025855,114.6021102,95.38442774,1.81e-07,5.0,180.0
-622.2457261,114.9296384,95.4025168,-1.13e-06,5.0,180.0
-624.3646802,115.2388296,95.31511623,-7.24e-07,5.0,180.0
-626.2075893,115.5352964,95.14296548,-6.41e-07,5.0,180.0
-627.4207571,115.9353787,94.97462488,-1.94e-06,5.0,180.0
-628.3176337,116.178789,94.82262405,-1.94e-06,5.0,180.0
-629.1668854,116.1421937,94.65018897,-1.14e-06,5.0,180.0
-629.8680877,116.1527111,94.44392466,-2.65e-07,5.0,180.0
-630.443231,116.2569882,94.31431884,4.73e-07,5.0,180.0
-631.021114,116.4601699,94.3286379,-9.05e-07,5.0,180.0
-631.6440753,116.7671588,94.4667825,-1.59e-06,5.0,180.0
-632.1627692,116.9488451,94.6956516,-1.03e-06,5.0,180.0
-632.6234309,117.0282757,95.04219542,-1.03e-06,5.0,180.0
-633.4711544,117.0588988,95.51974221,-1.34e-06,5.0,180.0
-634.9327201,117.0179132,96.02748774,-3.8e-06,5.0,180.0
-636.7007959,117.04842,96.51857576,1.95e-07,5.0,180.0
-638.4580536,117.2701429,97.1990817,1.02e-06,5.0,180.0
-640.4639356,117.5674214,98.16683843,-1.43e-06,5.0,180.0
-643.0104311,117.7710711,98.96295655,-7.66e-07,5.0,180.0
-645.7690942,118.058927,99.28945976,-1.74e-06,5.0,180.0
-648.3410406,118.5867286,99.38665575,-1.74e-06,5.0,180.0
-650.6674312,119.1880755,99.42077786,-3.04e-06,5.0,180.0
-652.8147368,119.7650658,99.47528353,-8.5e-07,5.0,180.0
-654.9152354,120.3191655,99.63566033,1.14e-06,5.0,180.0
-657.0377529,120.8495021,99.8452645,-2.51e-06,5.0,180.0
-659.0189046,121.3425911,100.0778544,1.04e-06,5.0,180.0
-660.5382887,121.7607905,100.3094807,-2.81e-06,5.0,180.0
-661.4503069,122.0283198,100.4142174,-2.81e-06,5.0,180.0
-661.9655532,122.2171419,100.380636,-2.48e-06,5.0,180.0
-662.2238892,122.452365,100.3870438,-1.24e-06,5.0,180.0
-662.2678051,122.6804072,100.5139008,-2.05e-06,5.0,180.0
-662.3395353,122.7145209,100.726469,-2.13e-06,5.0,180.0
-662.5337159,122.6437502,101.1259454,-7.94e-07,5.0,180.0
-662.7152578,122.6687575,101.6795664,-1.39e-07,5.0,180.0
-662.9487916,122.6535269,102.0390596,-3.48e-07,5.0,180.0
-663.3549495,122.6412919,102.0147969,-3.48e-07,5.0,180.0
-663.9672009,122.6348152,101.8113097,-3.23e-06,5.0,180.0
-664.8090721,122.5355545,101.5641042,-4.04e-07,5.0,180.0
-665.8634151,122.5309583,101.3787889,-5.71e-07,5.0,180.0
-667.1139668,122.7772476,101.4181146,-1.25e-07,5.0,180.0
-668.5437087,123.1910889,101.7401396,-1.85e-06,5.0,180.0
-670.1840777,123.5430455,102.3040844,-3.2e-07,5.0,180.0
-672.2556389,123.7094492,102.9662195,-2.23e-07,5.0,180.0
-674.9382364,123.9145659,103.6690811,-2.23e-07,5.0,180.0
-677.7678158,124.2643084,104.2828951,-3.2e-06,5.0,180.0
-680.2644159,124.5837638,104.6688823,-4.96e-06,5.0,180.0
-682.515268,124.8171589,104.7925819,1.23e-06,5.0,180.0
-684.5546414,124.8694548,104.7967678,4.04e-07,5.0,180.0
-686.2145162,124.9125119,104.8375998,2.09e-07,5.0,180.0
-687.3673699,125.2292673,104.7184163,-1.66e-06,5.0,180.0
-688.0355427,125.6820652,104.4301025,-1.66e-06,5.0,180.0
-688.1795966,126.0960088,104.2774897,3.34e-07,5.0,180.0
-687.9693445,126.5061457,104.2735029,-5.43e-07,5.0,180.0
-687.839169,126.9471072,104.2168549,-8.91e-07,5.0,180.0
-687.7679153,127.2961807,104.1300945,-1.92e-06,5.0,180.0
-687.8318643,127.3526039,104.1345616,-9.19e-07,5.0,180.0
-688.2582585,127.0337621,104.3862323,-2.41e-06,5.0,180.0
-688.7403286,126.6622347,104.9641284,-3.29e-06,5.0,180.0
-689.1117018,126.6494718,105.6236499,-3.29e-06,5.0,180.0
-689.7013932,126.8981465,106.1793278,4.18e-08,5.0,180.0
-690.7584027,127.0240597,106.6389038,-1.67e-06,5.0,180.0
-692.0541272,126.9514422,107.0258661,-1.95e-06,5.0,180.0
-693.5188157,126.9867988,107.4582082,-2.59e-06,5.0,180.0
-695.3720389,127.2361416,107.880227,-1.13e-06,5.0,180.0
-697.4751373,127.5953091,108.2351514,1.1e-06,5.0,180.0
-699.5795141,128.0144698,108.7649804,1.1e-06,5.0,180.0
-701.6758816,128.3606864,109.602004,-5.99e-07,5.0,180.0
-703.8710995,128.5420148,110.4765792,-2.26e-06,5.0,180.0
-706.0093568,128.8012493,111.0209678,-1.1e-06,5.0,180.0
-707.9136417,129.4093779,111.2669899,2.13e-06,5.0,180.0
-709.6250753,130.0257615,111.292743,-1.95e-07,5.0,180.0
-711.1167719,130.2800046,111.1286219,-6.96e-07,5.0,180.0
-712.3369625,130.312629,111.0659469,-1.32e-06,5.0,180.0
-713.2419697,130.2927042,111.2789213,-1.32e-06,5.0,180.0
-713.8631009,130.3330406,111.5620981,0.0,5.0,180.0
-714.1468385,130.5117502,111.6406898,-1.34e-06,5.0,180.0
-714.1124098,130.6051163,111.4484238,-2.79e-07,5.0,180.0
-714.1185472,130.4317109,111.0699325,-2.1e-06,5.0,180.0
-714.2427001,130.1192922,110.4946515,-4.46e-07,5.0,180.0
-714.2862982,129.9012468,109.7939993,-5.01e-07,5.0,180.0
-714.18761,130.0204443,109.2049698,-5.01e-07,5.0,180.0
-714.0155172,130.4227007,108.8484665,1.78e-06,5.0,180.0
-713.8975243,130.9295591,108.7414938,5.57e-08,5.0,180.0
-714.0377075,131.35016,108.6970176,-6.27e-07,5.0,180.0
-714.6328921,131.5358399,108.585205,-9.47e-07,5.0,180.0
-715.6022142,131.6401479,108.4731142,-9.89e-07,5.0,180.0
-716.848881,131.8083945,108.4786752,-1.31e-06,5.0,180.0
-718.3649961,132.0293371,108.7571171,5.71e-07,5.0,180.0
-720.0143232,132.2359009,109.3383758,5.71e-07,5.0,180.0
-721.811379,132.4308253,110.0282579,4.6e-07,5.0,180.0
-723.8184963,132.7684242,110.5416412,-2.53e-06,5.0,180.0
-725.8567311,133.2238412,110.9829954,-9.75e-08,5.0,180.0
-727.8926894,133.6312845,111.6022806,-3.9e-07,5.0,180.0
-729.9664078,134.1154688,112.2854168,-1.87e-06,5.0,180.0
-731.8592709,134.6662171,112.7464888,-5.57e-08,5.0,180.0
-733.344427,135.0966922,112.8808701,-1.02e-06,5.0,180.0
-734.4491054,135.4829019,112.8565268,-1.02e-06,5.0,180.0
-735.3402292,135.794502,112.7744643,-6.13e-07,5.0,180.0
-736.1120745,135.9121072,112.6025218,-5.99e-07,5.0,180.0
-736.7754052,135.9004451,112.3249101,-1.39e-06,5.0,180.0
-737.3273103,135.7398761,111.94062,1.84e-06,5.0,180.0
-737.7916515,135.4466387,111.5651752,9.47e-07,5.0,180.0
-738.1654496,135.257824,111.3149624,4.32e-07,5.0,180.0
-738.36511,135.2071244,111.3444316,4.32e-07,5.0,180.0
-738.3274874,135.0569323,111.7088879,-8.77e-07,5.0,180.0
-738.2479685,134.6716136,112.089969,-9.19e-07,5.0,180.0
-738.3633625,134.1362412,112.2218879,-1.53e-07,5.0,180.0
-738.5938256,133.7549884,112.2211223,-5.29e-07,5.0,180.0
-738.9829695,133.755866,112.2925964,1.13e-06,5.0,180.0
-739.7811954,133.967409,112.3429274,8.91e-07,5.0,180.0
-741.0176918,134.1375065,112.3784264,8.36e-07,5.0,180.0
-742.5212012,134.3459536,112.6330525,8.36e-07,5.0,180.0
-744.1599342,134.6865638,113.2609775,5.57e-08,5.0,180.0
-745.9759682,135.0321781,114.1738863,-2.65e-07,5.0,180.0
-747.8711958,135.3579621,115.0320719,-1.74e-06,5.0,180.0
-749.7323881,135.6777893,115.643062,1.36e-06,5.0,180.0
-751.6616817,135.9947129,116.0440648,-2.95e-06,5.0,180.0
-753.5998297,136.3827568,116.3274763,-9.89e-07,5.0,180.0
-755.2693007,136.8823399,116.5483421,-9.89e-07,5.0,180.0
-756.3856514,137.4126831,116.7553716,-4.73e-07,5.0,180.0
-756.9114896,137.7840342,116.9449223,4.32e-07,5.0,180.0
-757.0679824,137.9535413,117.0860961,9.75e-08,5.0,180.0
-757.1559943,137.9394485,117.0412329,-1.41e-06,5.0,180.0
-757.2885015,137.782193,116.7302745,-1.11e-07,5.0,180.0
-757.287397,137.7114502,116.402792,2.65e-07,5.0,180.0
-757.1493393,137.8535444,116.2811968,-2.79e-07,5.0,180.0
-757.1396311,138.1015901,116.3794591,-2.79e-07,5.0,180.0
-757.2740498,138.3491649,116.5809073,1.67e-07,5.0,180.0
-757.4044687,138.438837,116.7028541,-1.56e-06,5.0,180.0
-757.6444403,138.2787006,116.4781756,4.18e-08,5.0,180.0
-758.2049476,138.1794139,116.0376471,-3.2e-07,5.0,180.0
-759.1406717,138.3151395,115.8212763,7.52e-07,5.0,180.0
-760.3402274,138.588325,115.8078357,-8.77e-07,5.0,180.0
-761.7390107,138.9967265,115.9201404,-8.77e-07,5.0,180.0
-763.2872207,139.419289,116.2464366,1.66e-06,5.0,180.0
-764.8353446,139.7770919,116.7437374,6.27e-07,5.0,180.0
-766.4933955,140.0355761,117.3098787,-3.58e-06,5.0,180.0
-768.2473197,140.0584639,117.925999,-5.85e-07,5.0,180.0
-769.7335,139.889394,118.5782465,-2.24e-06,5.0,180.0
-770.9048848,139.6850247,119.1799917,1.43e-06,5.0,180.0
-771.9702231,139.4660086,119.6140189,-2.44e-06,5.0,180.0
-773.1757563,139.2107445,119.7461707,-2.44e-06,5.0,180.0
-774.402259,139.0569072,119.717383,5.99e-07,5.0,180.0
-775.3236223,139.0708805,119.8815049,1.56e-06,5.0,180.0
-776.0029218,139.0507416,120.3571716,-9.05e-07,5.0,180.0
-776.5040913,138.9336887,120.9888391,1.6e-06,5.0,180.0
-776.7455882,138.9017483,121.5093453,-2.23e-07,5.0,180.0
-776.8410223,139.0334541,121.8439969,-1.1e-06,5.0,180.0
-777.1411675,139.3219516,121.9247932,-3.34e-07,5.0,180.0
-777.625103,139.7354188,121.5562507,-3.34e-07,5.0,180.0
-777.9541243,140.0407057,120.955891,-2.13e-06,5.0,180.0
-778.1327451,140.1465001,120.5215382,-6.82e-07,5.0,180.0
-778.2366922,140.3487557,120.3112348,-2.37e-07,5.0,180.0
-778.3747071,140.7901505,120.2782668,-1.5e-06,5.0,180.0
-778.7377061,141.3115061,120.3173802,2.03e-06,5.0,180.0
-779.2895508,141.6700027,120.2287044,-1.02e-06,5.0,180.0
-779.8983611,141.8202567,120.2068701,-1.02e-06,5.0,180.0
-780.5422038,142.0625261,120.5041445,4.04e-07,5.0,180.0
-781.4469308,142.4618608,121.0229874,-3.9e-07,5.0,180.0
-782.6964418,142.8342913,121.6372428,-1.78e-06,5.0,180.0
-784.0756316,143.1560655,122.1284905,-1.39e-08,5.0,180.0
-785.5376,143.3881021,122.495048,1.67e-06,5.0,180.0
-787.1556346,143.5637181,122.8499468,5.43e-07,5.0,180.0
-788.8428614,143.7410614,122.9994489,-5.57e-08,5.0,180.0
-790.4453394,143.8969342,122.8818556,-5.57e-08,5.0,180.0
-791.8309381,144.0874206,122.6886038,-2.37e-07,5.0,180.0
-792.9193017,144.361873,122.6289341,-7.1e-07,5.0,180.0
-793.7985182,144.7475177,122.823671,-4.78e-06,5.0,180.0
-794.6499711,145.2216434,123.2155524,3.9e-07,5.0,180.0
-795.5272715,145.6176429,123.5379916,1.25e-07,5.0,180.0
-796.2801801,145.8322921,123.6192227,1.8e-06,5.0,180.0
-796.7126101,145.9681233,123.6450802,1.8e-06,5.0,180.0
-796.8302224,145.9465319,123.7193929,-3.2e-06,5.0,180.0
-796.932665,145.7341151,123.594354,-2.02e-06,5.0,180.0
-797.1548873,145.6244962,123.3585143,-1.16e-06,5.0,180.0
-797.3839858,145.5549516,123.3183924,1.67e-07,5.0,180.0
-797.4871771,145.3241654,123.3927939,-8.77e-07,5.0,180.0
-797.4741074,145.1015726,123.5375042,-1.53e-06,5.0,180.0
-797.7830174,144.8638742,123.7917576,-1.59e-06,5.0,180.0
-798.5457463,144.4843569,124.078485,-1.59e-06,5.0,180.0
-799.4660687,144.1988316,124.3238604,1.39e-07,5.0,180.0
-800.5002583,144.232179,124.5007835,-4.18e-07,5.0,180.0
-801.6693413,144.4237938,124.5497567,-5.85e-07,5.0,180.0
-803.0764941,144.486397,124.4747401,1.02e-06,5.0,180.0
-804.8283243,144.5270812,124.5981857,-2.48e-06,5.0,180.0
-806.732418,144.671063,125.0842811,-3.48e-07,5.0,180.0
-808.474007,144.7483753,125.7517959,2.69e-06,5.0,180.0
-809.9407191,144.8063715,126.437761,2.69e-06,5.0,180.0
-811.0126309,144.9719035,126.9810362,4.6e-07,5.0,180.0
-811.6392974,145.2502194,127.3588423,-8.77e-07,5.0,180.0
-812.2930097,145.5967905,127.7353917,6.96e-08,5.0,180.0
-813.107368,145.8924498,128.0964928,1.89e-06,5.0,180.0
-813.4756969,146.1248998,128.2990459,6.96e-07,5.0,180.0
-813.3674509,146.387472,128.3367132,-6.68e-07,5.0,180.0
-813.2716608,146.7663126,128.3392798,-6.68e-07,5.0,180.0
-813.1182081,147.1657312,128.3820316,-1.55e-06,5.0,180.0
-812.9022518,147.2883669,128.3914926,1.2e-06,5.0,180.0
-812.7550379,147.1042895,128.316261,-5.29e-07,5.0,180.0
-812.6057363,146.9396506,128.1982168,-1.2e-06,5.0,180.0
-812.6326432,146.9595578,128.1003538,1.45e-06,5.0,180.0
-812.8737421,147.1236104,128.0367414,4.18e-08,5.0,180.0
-813.1974314,147.3957197,128.075797,7.94e-07,5.0,180.0
-813.6915785,147.6080595,128.1944038,7.94e-07,5.0,180.0
-814.4737643,147.6987791,128.3774339,2.37e-07,5.0,180.0
-815.4586886,147.8687334,128.7180771,-2.05e-06,5.0,180.0
-816.392857,148.1739479,129.1471386,1.81e-07,5.0,180.0
-817.2873641,148.5210828,129.7061605,-2.08e-06,5.0,180.0
-818.4291974,148.9126561,130.5261473,-3.9e-07,5.0,180.0
-819.8499763,149.3861856,131.4078949,-1.64e-06,5.0,180.0
-821.4131705,149.6920378,131.9292213,-1.64e-06,5.0,180.0
-823.1237194,149.6349316,131.9625948,-2.02e-06,5.0,180.0
-824.9375535,149.5737044,131.9169106,-8.5e-07,5.0,180.0
-826.6094614,149.8056274,132.1421312,-8.91e-07,5.0,180.0
-827.9942973,150.21952,132.5062305,-6.68e-07,5.0,180.0
-829.1902192,150.6308433,132.763835,1.13e-06,5.0,180.0
-830.2659408,150.9668009,132.7351898,-1.31e-06,5.0,180.0
-831.0664971,151.1469588,132.491742,-3.69e-06,5.0,180.0
-831.3885957,151.0751349,132.3124176,-3.69e-06,5.0,180.0
-831.3293393,150.8435942,132.3807206,4.73e-07,5.0,180.0
-831.0846696,150.6506839,132.6759187,7.1e-07,5.0,180.0
-830.7985184,150.5560119,132.9454887,-4.32e-07,5.0,180.0
-830.5442186,150.4864578,133.1125346,9.75e-08,5.0,180.0
-830.2937034,150.4528791,133.140716,1.87e-06,5.0,180.0
-830.2227852,150.5512059,132.9796565,-1.95e-06,5.0,180.0
-830.4207746,150.7582203,132.789036,-1.95e-06,5.0,180.0
-830.8001779,150.9903276,132.5982021,8.08e-07,5.0,180.0
-831.4494574,151.2275374,132.4873744,5.85e-07,5.0,180.0
-832.2956467,151.4503357,132.5193424,1.25e-06,5.0,180.0
-833.074076,151.6275314,132.6439431,-7.1e-07,5.0,180.0
-833.9229952,151.7844093,132.8457835,8.91e-07,5.0,180.0
-835.2192689,151.9747233,132.9899079,-6.41e-07,5.0,180.0
-836.9466854,152.1944475,133.2156062,-9.47e-07,5.0,180.0
-838.7758044,152.5545229,133.7212872,-9.47e-07,5.0,180.0
-840.5858445,153.1392624,134.3770674,-4.87e-07,5.0,180.0
-842.3786589,153.6583618,135.0427012,1.03e-06,5.0,180.0
-843.9937298,153.9065286,135.4770479,5.01e-07,5.0,180.0
-845.3593504,154.0585289,135.5429291,-9.61e-07,5.0,180.0
-846.4853933,154.2692077,135.422468,4.46e-07,5.0,180.0
-847.2911539,154.5261354,135.1261822,2.37e-06,5.0,180.0
-847.7168909,154.7502084,134.6722898,-1.16e-06,5.0,180.0
-847.7407192,154.8589714,134.2158636,-1.16e-06,5.0,180.0
-847.5062676,154.799044,133.7843691,-1.78e-06,5.0,180.0
-847.2964195,154.4999972,133.5096057,1.27e-06,5.0,180.0
-847.2613672,153.9894761,133.4882158,-7.1e-07,5.0,180.0
-847.3726437,153.6404385,133.7405021,5.01e-07,5.0,180.0
-847.4584477,153.6893046,134.2379387,-6.82e-07,5.0,180.0
-847.4791513,153.8116374,134.7984399,2.37e-07,5.0,180.0
-847.5462213,153.8227797,135.3990267,2.37e-07,5.0,180.0
-847.7704918,153.9342403,136.0207278,1.39e-08,5.0,180.0
-848.2707941,154.1740815,136.4684216,-5.57e-08,5.0,180.0
-848.875283,154.5119735,136.6567238,-2.37e-06,5.0,180.0
-849.5471749,154.9579906,136.7541594,-1.67e-06,5.0,180.0
-850.6000254,155.329362,136.9200565,-1.48e-06,5.0,180.0
-851.8890487,155.5274196,137.1169029,-2.16e-06,5.0,180.0
-853.1046265,155.5887613,137.3866631,8.08e-07,5.0,180.0
-854.3012869,155.6278288,137.8040826,8.08e-07,5.0,180.0
-855.6154636,155.8586328,138.3059798,-2.01e-06,5.0,180.0
-857.0959151,156.3107692,138.6084838,-1.11e-06,5.0,180.0
-858.7952172,156.8324036,138.5349014,1.43e-06,5.0,180.0
-860.6986731,157.2582991,138.379853,-1.09e-06,5.0,180.0
-862.4656493,157.6172336,138.4551729,1.46e-06,5.0,180.0
-863.7287998,158.0228619,138.8157901,-1.34e-06,5.0,180.0
-864.5993998,158.2166466,139.3161939,-1.34e-06,5.0,180.0
-865.38828,158.112172,139.8249335,-7.1e-07,5.0,180.0
-866.1304443,158.0410665,140.3132176,2.3e-06,5.0,180.0
-866.7006384,158.1753165,140.5719118,-2.02e-06,5.0,180.0
-866.9891506,158.3612702,140.4960135,7.8e-07,5.0,180.0
-867.01552,158.3689658,140.430554,5.57e-07,5.0,180.0
-866.9203217,158.2254335,140.4924095,1.27e-06,5.0,180.0
-866.8087352,157.911858,140.3019866,-1.85e-06,5.0,180.0
-866.616008,157.4737213,139.9125624,-1.85e-06,5.0,180.0
-866.3963036,157.4022494,139.8156566,-2.51e-07,5.0,180.0
-866.5675209,157.8283692,139.9465871,-5.57e-07,5.0,180.0
-867.1869788,158.4340552,140.1617554,-5.71e-07,5.0,180.0
-867.8858981,159.18417,140.6570481,-1.16e-06,5.0,180.0
-868.5655668,159.96643,141.1727546,-2.85e-06,5.0,180.0
-869.4255813,160.5495274,141.3493322,-2.77e-06,5.0,180.0
-870.6758639,160.8857403,141.2768151,-2.77e-06,5.0,180.0
-872.3286569,160.8718551,141.2747197,9.33e-07,5.0,180.0
-874.077532,160.6035808,141.4149921,1.53e-06,5.0,180.0
-875.4243657,160.3546427,141.4528712,1.53e-07,5.0,180.0
-876.37774,160.2478942,141.6170436,-5.29e-07,5.0,180.0
-877.5072808,160.4408558,142.225285,2.37e-07,5.0,180.0
-878.8195859,160.988818,142.9016688,-2.33e-06,5.0,180.0
-879.9676909,161.5754095,143.378958,-4.73e-07,5.0,180.0
-881.1047619,161.9390404,143.8026842,-4.73e-07,5.0,180.0
-882.1865595,162.1724587,144.1601603,-1.89e-06,5.0,180.0
-882.86767,162.3144996,144.4319826,-9.89e-07,5.0,180.0
-883.1974798,162.3132599,144.5391466,3.48e-07,5.0,180.0
-883.4214468,162.2653145,144.4623989,2.51e-07,5.0,180.0
-883.5475063,162.2319313,144.5458585,1.85e-06,5.0,180.0
-883.46655,162.1841364,144.8187353,-1.16e-06,5.0,180.0
-883.1858744,162.1423889,144.9728127,1.04e-06,5.0,180.0
-882.8630192,162.0156765,144.8915663,1.04e-06,5.0,180.0
-882.7554475,161.7756768,144.6893426,-4.87e-07,5.0,180.0
-882.9715003,161.6270529,144.6464973,-1.92e-06,5.0,180.0
-883.5016915,161.6817867,144.8557116,4.73e-07,5.0,180.0
-884.4010896,161.899172,145.0785564,1.25e-07,5.0,180.0
-885.7032011,162.1326372,145.1543306,1.38e-06,5.0,180.0
-887.3571437,162.165893,145.0857119,-1.85e-06,5.0,180.0
-889.1766809,162.0577985,145.0135626,-1.85e-06,5.0,180.0
-890.874916,162.1788524,145.2820609,-6.41e-07,5.0,180.0
-892.3409257,162.678168,145.9641343,1.67e-06,5.0,180.0
-893.6234822,163.3253564,146.7160312,3.23e-06,5.0,180.0
-894.8901359,163.8132291,147.302858,-7.94e-07,5.0,180.0
-896.3320709,164.0731276,147.6767478,-1.53e-07,5.0,180.0
-897.7275835,164.2578145,147.8701792,9.89e-07,5.0,180.0
-898.7456613,164.542983,148.0756422,-2.79e-08,5.0,180.0
-899.5008135,164.931079,148.4358751,-2.79e-08,5.0,180.0
-900.3558161,165.2922893,148.854549,8.22e-07,5.0,180.0
-901.3242485,165.575531,149.1138724,-2.17e-06,5.0,180.0
-901.9980185,165.7320032,149.1836565,6.27e-07,5.0,180.0
-902.2981297,165.7917487,149.1418807,2.16e-06,5.0,180.0
-902.3062947,165.7979324,149.0043103,-8.22e-07,5.0,180.0
-901.8835827,165.7169783,148.7770133,-1.36e-06,5.0,180.0
-901.2522574,165.6337995,148.4060454,-1.36e-06,5.0,180.0
-900.7839241,165.6024867,148.0266461,1.48e-06,5.0,180.0
-900.4513386,165.6950501,147.7731671,-2.28e-06,5.0,180.0
-900.1108514,165.9552069,147.4615932,-1.34e-06,5.0,180.0
-899.9360827,166.2398229,147.1057221,-2.37e-07,5.0,180.0
-900.1629684,166.4693009,146.9440199,-2.51e-07,5.0,180.0
-900.8691007,166.6908518,147.0307853,-2.09e-06,5.0,180.0
-902.147065,166.9024645,147.3689432,-1.53e-07,5.0,180.0
-903.8795103,167.0195999,147.7830212,-1.53e-07,5.0,180.0
-905.6483794,167.1060243,148.0797014,5.43e-07,5.0,180.0
-907.13582,167.1918086,148.282963,2.51e-07,5.0,180.0
-908.3416769,167.1974232,148.4327911,-2.14e-06,5.0,180.0
-909.5834759,167.3204043,148.8183813,-2.3e-06,5.0,180.0
-911.2483419,167.7420704,149.5489556,-1.09e-06,5.0,180.0
-913.3176696,168.3682523,150.3865307,4.18e-07,5.0,180.0
-915.3677932,169.1304526,151.0784111,5.01e-07,5.0,180.0
-917.0620011,169.9050954,151.4590265,5.01e-07,5.0,180.0
-918.3737657,170.5850942,151.636945,-8.91e-07,5.0,180.0
-919.3879984,171.1734549,151.6493306,-1.85e-06,5.0,180.0
-920.1721081,171.4882015,151.6184713,8.77e-07,5.0,180.0
-920.6452944,171.35792,151.8405017,-1.1e-06,5.0,180.0
-920.8530459,170.97115,152.3314542,-2.51e-07,5.0,180.0
-921.0328396,170.5541836,152.7524862,1.43e-06,5.0,180.0
-921.1975664,170.118877,152.8849835,1.43e-06,5.0,180.0
-921.2310464,169.7566776,152.8886163,-1.71e-06,5.0,180.0
-921.0672906,169.6172879,152.7827043,-2.51e-07,5.0,180.0
-920.8315359,169.6894969,152.5754826,-3.24e-06,5.0,180.0
-920.6949987,169.901903,152.5704947,1.55e-06,5.0,180.0
-920.8182956,170.1793739,152.837002,-4.73e-07,5.0,180.0
-921.5102347,170.496583,153.0896492,-3.48e-07,5.0,180.0
-922.7038478,170.8499918,153.2453534,1.27e-06,5.0,180.0
-923.9547308,171.0945265,153.4913171,1.27e-06,5.0,180.0
-925.1728711,171.3261809,153.8455597,1.25e-06,5.0,180.0
-926.6212097,171.7210902,154.1587353,1.81e-07,5.0,180.0
-928.2902875,172.0898541,154.4046355,2.92e-06,5.0,180.0
-929.9838668,172.4415545,154.7794016,-2.65e-07,5.0,180.0
-931.7498485,172.9133734,155.339348,-5.15e-07,5.0,180.0
-933.5464369,173.1809386,155.7010782,1.57e-06,5.0,180.0
-935.0724109,173.082576,155.8176593,1.57e-06,5.0,180.0
-936.2205587,172.9467654,156.1266709,2.09e-07,5.0,180.0
